wavelength(Angstrom),flux(erg/s/cm2),flux_smooth(erg/s/cm2)
6370.0,1.2908098847145238e-17,1.3346277942134834e-17
6371.0,1.2111424156078063e-17,1.3455743715677651e-17
6372.0,1.29701532309085e-17,1.3594743145811062e-17
6373.0,1.4716740806927006e-17,1.3694733565437084e-17
6374.0,1.526730103531186e-17,1.391541129079582e-17
6375.0,1.3408047691417597e-17,1.398907999614979e-17
6376.0,1.3214814135359768e-17,1.3635021051378106e-17
6377.0,1.3338499574977278e-17,1.2930272268469665e-17
6378.0,1.2946442685003138e-17,1.300932343806952e-17
6379.0,1.1743558170010671e-17,1.2905035815161285e-17
6380.0,1.3803299905803808e-17,1.2553373212624166e-17
6381.0,1.2693378144154996e-17,1.2388317593195334e-17
6382.0,1.1580186692930649e-17,1.2359087511889548e-17
6383.0,1.2121162801688397e-17,1.2521696331066447e-17
6384.0,1.1597410479077526e-17,1.2789750826009156e-17
6385.0,1.4616342550330367e-17,1.307512151989505e-17
6386.0,1.4033650964408975e-17,1.3174371612872838e-17
6387.0,1.300704124054284e-17,1.333414320254868e-17
6388.0,1.2617415488252252e-17,1.279117771256581e-17
6389.0,1.2396265304780524e-17,1.2755707380718924e-17
6390.0,1.190151491450425e-17,1.2626246997409475e-17
6391.0,1.3856300565373567e-17,1.2668616842745666e-17
6392.0,1.235973992556136e-17,1.2838829933293765e-17
6393.0,1.2829264389932627e-17,1.30534717217227e-17
6394.0,1.3247327735944178e-17,1.3018498525423958e-17
6395.0,1.297472616947423e-17,1.3368831848716704e-17
6396.0,1.3681433962500943e-17,1.3357619415513548e-17
6397.0,1.4111408401529772e-17,1.3151447129376544e-17
6398.0,1.2773200935459165e-17,1.3538629694597302e-17
6399.0,1.2216466454993134e-17,1.3539118558339321e-17
6401.0,1.4910636381711302e-17,1.3239772648004343e-17
6402.0,1.3683878255327257e-17,1.330532671154917e-17
6403.0,1.2614679929107506e-17,1.334813330824879e-17
6404.0,1.3100971097868754e-17,1.3131707291238578e-17
6405.0,1.2430501670397345e-17,1.3266627066590877e-17
6406.0,1.3828507821130852e-17,1.3375689175994769e-17
6407.0,1.435847582033486e-17,1.3281024145152363e-17
6408.0,1.3159991250122359e-17,1.3929423730372467e-17
6409.0,1.262764339689215e-17,1.4105775328246322e-17
6410.0,1.5672499410739338e-17,1.3554411473504201e-17
6411.0,1.4710268103817622e-17,1.322759572220695e-17
6412.0,1.1601656848303552e-17,1.3518306694127487e-17
6413.0,1.1525908744383324e-17,1.2993271998282929e-17
6414.0,1.408119780705376e-17,1.2601581298723756e-17
6415.0,1.3047328295703615e-17,1.2933746427042388e-17
6416.0,1.275181285833946e-17,1.3380856573281388e-17
6417.0,1.3262485060848351e-17,1.3208281054903837e-17
6418.0,1.3761459754804605e-17,1.3098919506118201e-17
6419.0,1.3218316910928007e-17,1.3321872805342069e-17
6420.0,1.2500522056955319e-17,1.3335219364525612e-17
6421.0,1.3866577800607806e-17,1.3177629050125072e-17
6422.0,1.3329219847070276e-17,1.3119257395839043e-17
6423.0,1.2973506667280473e-17,1.3525745529376176e-17
6424.0,1.2926461997911377e-17,1.3187134182543919e-17
6425.0,1.4532960358604053e-17,1.309336912420797e-17
6426.0,1.2173519819736208e-17,1.3290594624839601e-17
6427.0,1.286039578496153e-17,1.3412643469860575e-17
6428.0,1.3959633324444148e-17,1.323781140277198e-17
6429.0,1.3536704939383677e-17,1.3532530064760336e-17
6430.0,1.365880114040973e-17,1.3548244842037618e-17
6431.0,1.3647116032908128e-17,1.2905569346656381e-17
6432.0,1.2938969116430021e-17,1.2344461304298386e-17
6433.0,1.0746255556227758e-17,1.2108403809810453e-17
6434.0,1.0731163585088582e-17,1.2146451636446054e-17
6435.0,1.2478514556943977e-17,1.250570113956151e-17
6436.0,1.3837353751388528e-17,1.3300585312278017e-17
6437.0,1.473521999231282e-17,1.3701431246856926e-17
6438.0,1.4720673242337723e-17,1.3608509912745782e-17
6439.0,1.2735396574449703e-17,1.2928237404162784e-17
6440.0,1.2013904684102625e-17,1.1860545756703838e-17
6441.0,1.04359899355965e-17,1.115877895990365e-17
6442.0,9.396761802132211e-18,1.0986405273595563e-17
6443.0,1.1211841364181798e-17,1.0965338637755062e-17
6444.0,1.1873527796609616e-17,1.1322497855462596e-17
6445.0,1.19085719976457e-17,1.2175335956255793e-17
6446.0,1.222178612367486e-17,1.2864003520875592e-17
6447.0,1.3660951200836929e-17,1.2885303421648832e-17
6448.0,1.465518233546336e-17,1.2800917764278622e-17
6449.0,1.1980023946615758e-17,1.2983120010625065e-17
6450.0,1.1486646527382334e-17,1.273806444543378e-17
6451.0,1.3132796840535594e-17,1.2267473123146238e-17
6452.0,1.243567213184042e-17,1.2123322839338459e-17
6453.0,1.2302225178629304e-17,1.2332243019470365e-17
6454.0,1.1259272735029809e-17,1.2136670225702615e-17
6455.0,1.2531246771701189e-17,1.2175062986653651e-17
6456.0,1.215493487250821e-17,1.2270060544102303e-17
6457.0,1.26276321894461e-17,1.298390252348454e-17
6458.0,1.2777214972791371e-17,1.2999907641156829e-17
6459.0,1.482848245377107e-17,1.320887497058365e-17
6460.0,1.2611273398266105e-17,1.3366628239564863e-17
6461.0,1.3199770478776581e-17,1.3373962022875758e-17
6462.0,1.3416399868051472e-17,1.282600449789613e-17
6463.0,1.2813885398453471e-17,1.264847168610755e-17
6464.0,1.2088694211460007e-17,1.2546886462260525e-17
6465.0,1.1723606781496718e-17,1.2470957072292445e-17
6466.0,1.2691845549262827e-17,1.2300410627957487e-17
6467.0,1.303675400185221e-17,1.240379993272049e-17
6468.0,1.1961150854891531e-17,1.2960703416024878e-17
6469.0,1.2605642038943112e-17,1.3080628061232816e-17
6470.0,1.450812364368061e-17,1.3062853604230277e-17
6471.0,1.329146877998941e-17,1.3389077921389552e-17
6472.0,1.2947882182465373e-17,1.3306249017932167e-17
6473.0,1.359227036140354e-17,1.269906122519068e-17
6474.0,1.2191499192630859e-17,1.2780307732136251e-17
6475.0,1.1472185700266044e-17,1.3044245349170284e-17
6476.0,1.3697700421241349e-17,1.3161987064741694e-17
6477.0,1.4267569910726246e-17,1.3330814627763767e-17
6478.0,1.4180980177330088e-17,1.3548880943928672e-17
6479.0,1.3035633825865618e-17,1.3089872631758709e-17
6480.0,1.2562518982412023e-17,1.2551623725628616e-17
6481.0,1.1402660158404607e-17,1.2069637990403155e-17
6482.0,1.1576326258223758e-17,1.1720301419748535e-17
6483.0,1.1771049818559958e-17,1.1412786273683984e-17
6484.0,1.1288950949540515e-17,1.1342317930119979e-17
6485.0,1.1024944723682608e-17,1.1447973709761377e-17
6486.0,1.1050319276830502e-17,1.1223485163320611e-17
6487.0,1.2104603276295227e-17,1.1482367879631332e-17
6488.0,1.0648609904459732e-17,1.188599644979087e-17
6489.0,1.2583363759172882e-17,1.1892396346190193e-17
6490.0,1.3043088576074504e-17,1.1440357030680989e-17
6491.0,1.108231889089757e-17,1.1614244457510049e-17
6492.0,9.844405670124178e-18,1.1572405662127117e-17
6493.0,1.1518046859119058e-17,1.1295640955334224e-17
6494.0,1.237416734911455e-17,1.1365852872908338e-17
6495.0,1.1659265187295246e-17,1.1629347948314655e-17
6496.0,1.1433379685225753e-17,1.1861332405466376e-17
6497.0,1.116187958391135e-17,1.1788121958171758e-17
6498.0,1.2677969426523138e-17,1.2077658333622469e-17
6499.0,1.200811551724617e-17,1.2061734279650211e-17
6500.0,1.3106948193566374e-17,1.2642306709002192e-17
6501.0,1.135375987148544e-17,1.2655104020259e-17
6502.0,1.4064740424365528e-17,1.2437345415281965e-17
6503.0,1.2741955892804351e-17,1.2135540296985867e-17
6504.0,1.0919323816355607e-17,1.2190672711993139e-17
6505.0,1.1597923318756484e-17,1.1721824259256245e-17
6506.0,1.1629421256591133e-17,1.1838171348314892e-17
6507.0,1.172049769349948e-17,1.1919199479578748e-17
6508.0,1.3323690259134946e-17,1.1909421377557759e-17
6509.0,1.132446301943349e-17,1.2001954763961616e-17
6510.0,1.1549033780231829e-17,1.2179059923373507e-17
6511.0,1.2092088503652837e-17,1.1668691966970127e-17
6512.0,1.2606024394241366e-17,1.1563594534242202e-17
6513.0,1.0771849064466443e-17,1.1300918367642313e-17
6514.0,1.0798979551663927e-17,1.1252296691236446e-17
6515.0,1.0235651673881688e-17,1.0957716995590999e-17
6516.0,1.1848979177283713e-17,1.1116912867560504e-17
6517.0,1.113312674950967e-17,1.1075643172439008e-17
6518.0,1.1567827491366693e-17,1.1516340187388885e-17
6519.0,1.059263086346487e-17,1.1736955874201678e-17
6521.0,1.2439136925345e-17,1.1812026650693928e-17
6522.0,1.2952059790434726e-17,1.2034506802607415e-17
6523.0,1.1508480493659575e-17,1.2555867162171013e-17
6524.0,1.268022777191131e-17,1.2451286717325934e-17
6525.0,1.3199430760875045e-17,1.1845576269158466e-17
6526.0,1.1916234222869732e-17,1.1506872278097603e-17
6527.0,9.923508780180035e-18,1.1150948868225224e-17
6528.0,9.814959572056396e-18,1.0700095729714421e-17
6529.0,1.0900609233750796e-17,1.0826576608457454e-17
6530.0,1.0945167360902092e-17,1.0939336215199458e-17
6531.0,1.2548639869503019e-17,1.1533692782279022e-17
6532.0,1.04873058118629e-17,1.1671198324226162e-17
6533.0,1.2786743038244199e-17,1.1741601320521776e-17
6534.0,1.1588135637282731e-17,1.1744428623855482e-17
6535.0,1.1297181351979507e-17,1.2927100030820524e-17
6536.0,1.2562776093212496e-17,1.327567394095037e-17
6537.0,1.6400663491449498e-17,1.425424763075469e-17
6538.0,1.4529613394111594e-17,1.5354283694525685e-17
6539.0,1.6481006396887203e-17,1.6245633670278126e-17
6540.0,1.6797356672421075e-17,1.706659553898598e-17
6541.0,1.701952729744392e-17,1.9276714602248038e-17
6542.0,2.0505472355933388e-17,2.209659647149846e-17
6543.0,2.5580214669202368e-17,2.5549259928823374e-17
6544.0,3.058041472986274e-17,2.9146274674844916e-17
6545.0,3.406067103475478e-17,3.251372033110339e-17
6546.0,3.5004598326284744e-17,3.5335643682105595e-17
6547.0,3.7342701970051774e-17,3.7011286610011415e-17
6548.0,3.96898327479197e-17,3.7875134484757693e-17
6549.0,3.8958635336617347e-17,3.847763299060662e-17
6550.0,3.8379910787429676e-17,3.8585219409797714e-17
6551.0,3.801708048710521e-17,3.778806545348036e-17
6552.0,3.788063870938683e-17,3.656215731589717e-17
6553.0,3.5704060918602444e-17,3.4958925778814245e-17
6554.0,3.2829091659803606e-17,3.28491850828855e-17
6555.0,3.0363747284651486e-17,3.0180941963528295e-17
6556.0,2.7468391196465184e-17,2.74547118288699e-17
6557.0,2.453942636476589e-17,2.4565055620589405e-17
6558.0,2.2072897728052963e-17,2.1169168186148907e-17
6559.0,1.838081739751582e-17,1.7822939712602417e-17
6560.0,1.3384306353978717e-17,1.5693141541180483e-17
6561.0,1.073725073814192e-17,1.4673806872331387e-17
6562.0,1.3890433103886682e-17,1.510967811558763e-17
6563.0,1.6976223547153665e-17,1.6738186637828952e-17
6564.0,2.0560173668212647e-17,1.961923851337767e-17
6565.0,2.1526855470634244e-17,2.2466705201695512e-17
6566.0,2.51425056783856e-17,2.560286784996171e-17
6567.0,2.812776643417373e-17,2.8301892014273236e-17
6568.0,3.2657041628847066e-17,3.071110517917068e-17
6569.0,3.405529435660583e-17,3.253993533907642e-17
6570.0,3.35729263349336e-17,3.402898617312498e-17
6571.0,3.428664210348423e-17,3.472796040817719e-17
6572.0,3.557303436610306e-17,3.5157942125472054e-17
6573.0,3.6151908269324575e-17,3.552692092695236e-17
6574.0,3.6205193600616846e-17,3.631766588788365e-17
6575.0,3.541781859271922e-17,3.6221947856121463e-17
6576.0,3.824036932365192e-17,3.4999295501429283e-17
6577.0,3.509444588386114e-17,3.277088416610123e-17
6578.0,3.0038654162667166e-17,3.015140499821525e-17
6579.0,2.5063131343246404e-17,2.650743617190275e-17
6580.0,2.232043063198837e-17,2.309843296166961e-17
6581.0,2.0020524456226688e-17,2.0288399504792244e-17
6582.0,1.8049426630731366e-17,1.839944985796615e-17
6583.0,1.5988486400640913e-17,1.7044628930639022e-17
6584.0,1.5618378678438438e-17,1.5807629955402722e-17
6585.0,1.5546330565644715e-17,1.4892703677831294e-17
6586.0,1.3835528173151827e-17,1.4214715014919556e-17
6587.0,1.3474797228513916e-17,1.3291802308533929e-17
6588.0,1.2598543732722755e-17,1.2585198159511531e-17
6589.0,1.1003813122244916e-17,1.2638290747128247e-17
6590.0,1.2013308768463974e-17,1.2583708407228323e-17
6591.0,1.4100990149718313e-17,1.2583290681018984e-17
6592.0,1.3201884499118175e-17,1.2539561777936368e-17
6593.0,1.2596455577372319e-17,1.2316152702194983e-17
6594.0,1.0785169524666456e-17,1.19933082450186e-17
6595.0,1.0896263843306412e-17,1.1312488142870092e-17
6596.0,1.2486768474657942e-17,1.0944622726494284e-17
6597.0,9.797783566115744e-18,1.1402434935498495e-17
6598.0,1.0757129348325917e-17,1.1474841363237712e-17
6599.0,1.3074230413931202e-17,1.152394280439886e-17
6600.0,1.125829364000299e-17,1.2071620742331445e-17
6601.0,1.2732275074744279e-17,1.2161104313816819e-17
6602.0,1.2536173740922876e-17,1.1905385563349113e-17
6603.0,1.120454679310934e-17,1.2502394898653135e-17
6604.0,1.1795638247013585e-17,1.2409488453793017e-17
6605.0,1.4243337988718964e-17,1.231185880763522e-17
6606.0,1.2267742899312036e-17,1.2458325197158147e-17
6607.0,1.2048027608191052e-17,1.2483061206195933e-17
6608.0,1.1936876950087954e-17,1.2118751012092879e-17
6609.0,1.1919320712987614e-17,1.1950777926643573e-17
6610.0,1.2421786807541354e-17,1.2021146181353459e-17
6611.0,1.142787844062762e-17,1.2200631966568278e-17
6612.0,1.2399868564655524e-17,1.2209463773968506e-17
6613.0,1.283430504695722e-17,1.225689844619536e-17
6614.0,1.196347951634692e-17,1.2039842117558382e-17
6615.0,1.2658960147578052e-17,1.1590227268424572e-17
6616.0,1.0342599286499417e-17,1.1450231912833647e-17
6617.0,1.0151794100437096e-17,1.154339561086427e-17
6618.0,1.2134328376929773e-17,1.1440582023807603e-17
6619.0,1.2429296863866294e-17,1.1722074894981849e-17
6620.0,1.2144890765466953e-17,1.1888980917440961e-17
6621.0,1.1750064222371114e-17,1.1974709916125957e-17
6622.0,1.0986322200751613e-17,1.2151850644304188e-17
6623.0,1.2562975387722029e-17,1.2250317397241888e-17
6624.0,1.3315000381289494e-17,1.247692683477324e-17
6625.0,1.2637223597733917e-17,1.2508059431487898e-17
6626.0,1.2883111535594934e-17,1.2414314225486651e-17
6627.0,1.1141985208139992e-17,1.2482449092542644e-17
6628.0,1.2094249935988634e-17,1.2629659117436256e-17
6629.0,1.365567348434754e-17,1.2325709119811808e-17
6630.0,1.3373273396618491e-17,1.2319362990152302e-17
6631.0,1.1363364842971834e-17,1.2564871023138653e-17
6632.0,1.111025445064866e-17,1.2597016916103688e-17
6633.0,1.3321790219834834e-17,1.2785122750481922e-17
6634.0,1.3816400261173822e-17,1.3021636848667984e-17
6635.0,1.4313803896083343e-17,1.318511586184929e-17
6636.0,1.2545933511236271e-17,1.2789477856407014e-17
6637.0,1.1927652667245614e-17,1.2442487997150207e-17
6638.0,1.1343600051440979e-17,1.1784442658807122e-17
6639.0,1.208144965825123e-17,1.1649358274512925e-17
6640.0,1.102357969126543e-17,1.159355088012581e-17
6641.0,1.1870508830050651e-17,1.1841365919840571e-17
6642.0,1.1648614732755146e-17,1.2227457433833372e-17
6643.0,1.2582674966727739e-17,1.2190906804106492e-17
6644.0,1.4011908098273553e-17,1.2241038085130268e-17
6645.0,1.0840825736401752e-17,1.2704025136046611e-17
6646.0,1.2121166649470631e-17,1.2796977903021032e-17
6647.0,1.3963547714821673e-17,1.2462307244626978e-17
6648.0,1.3047442369212814e-17,1.2846920586865146e-17
6649.0,1.2338553822859764e-17,1.3048875906239356e-17
6650.0,1.2763890660530655e-17,1.2940972676873651e-17
6651.0,1.3130943706633204e-17,1.2921803593358347e-17
6652.0,1.3424031423320669e-17,1.2907517356998944e-17
6653.0,1.2951596701367216e-17,1.24103966981056e-17
6654.0,1.226712542537489e-17,1.1886426583709398e-17
6655.0,1.0278285377198259e-17,1.1610441908234143e-17
6656.0,1.0511092268278359e-17,1.178835935900756e-17
6657.0,1.2044108543908222e-17,1.173558606310729e-17
6658.0,1.3841183019443285e-17,1.2167462024004901e-17
6659.0,1.200325945093759e-17,1.2535851045708455e-17
6660.0,1.243766553054504e-17,1.3092019992628896e-17
6661.0,1.2353038247043401e-17,1.3096710106702072e-17
6662.0,1.482495255643534e-17,1.3428481497049128e-17
6663.0,1.3864635674925692e-17,1.3770529779326543e-17
6664.0,1.3662113461710232e-17,1.3868225599933344e-17
6665.0,1.4147909493055903e-17,1.3516050145416442e-17
6666.0,1.2841517810228976e-17,1.357957927082174e-17
6667.0,1.3064075435251909e-17,1.377602060423267e-17
6668.0,1.4182277325172674e-17,1.3586505254090646e-17
6669.0,1.464432294366135e-17,1.3252445882169268e-17
6670.0,1.3200334305462188e-17,1.3155089205613615e-17
6671.0,1.1171217327146496e-17,1.2888273000047897e-17
6672.0,1.2577294609055129e-17,1.2469217511464246e-17
6673.0,1.2848196908992834e-17,1.2224720293186434e-17
6674.0,1.2549042531377312e-17,1.254934732458287e-17
6675.0,1.1977849030577654e-17,1.2404236684083918e-17
6676.0,1.279435296657256e-17,1.2353150836633255e-17
6677.0,1.185173929656692e-17,1.2697521014890106e-17
6678.0,1.2592769283790642e-17,1.2945917562575493e-17
6679.0,1.4270892104080503e-17,1.2939227325781164e-17
6680.0,1.3219831488442547e-17,1.3233338010019293e-17
6681.0,1.2760902343181414e-17,1.3404388207347296e-17
6682.0,1.3322293888038622e-17,1.3278642692168823e-17
6683.0,1.3448020866050787e-17,1.345092869733198e-17
6684.0,1.3642166042034664e-17,1.3763408581433074e-17
6685.0,1.4081261805796967e-17,1.3788129701219834e-17
6686.0,1.432329854097179e-17,1.3412109111184866e-17
6687.0,1.3445902410998599e-17,1.2940942898371599e-17
6688.0,1.1567914509644134e-17,1.2765469766308275e-17
6689.0,1.128633881456607e-17,1.263880690783048e-17
6690.0,1.320389170626888e-17,1.2632859479226224e-17
6691.0,1.3689988128600291e-17,1.2889084464228812e-17
6692.0,1.3416162442135007e-17,1.3195475471840904e-17
6693.0,1.2849041343318232e-17,1.3147470044991389e-17
6694.0,1.2818294074331985e-17,1.296217827905706e-17
6695.0,1.2963862707135306e-17,1.3010745361542499e-17
6696.0,1.2763531456253459e-17,1.3160694181444274e-17
6697.0,1.3658996703331375e-17,1.3310124359101978e-17
6698.0,1.359878469142414e-17,1.3268061397773044e-17
6699.0,1.3565445242495089e-17,1.3239213473910257e-17
6700.0,1.2753550167497444e-17,1.2875772646630996e-17
6701.0,1.2619289340202334e-17,1.2732240266740795e-17
6702.0,1.1841794676399574e-17,1.2680773089027745e-17
6703.0,1.2881122467446766e-17,1.2870902207184284e-17
6704.0,1.3308109962831822e-17,1.3028872197485986e-17
6705.0,1.3704195384936334e-17,1.3166282613662682e-17
6706.0,1.3409137045399419e-17,1.294703425640244e-17
6707.0,1.2528845360676189e-17,1.2495580584766923e-17
6708.0,1.1784881221896168e-17,1.2391333493708703e-17
6709.0,1.1050844379149691e-17,1.2512782632785576e-17
6710.0,1.3182960413288474e-17,1.2477067455477374e-17
6711.0,1.401638234998946e-17,1.2812914364702479e-17
6712.0,1.2350270061008474e-17,1.3263841122287799e-17
6713.0,1.346411700692776e-17,1.3581777089709293e-17
6714.0,1.3305475066268324e-17,1.3623950066059697e-17
6715.0,1.4772643696331388e-17,1.3514729137978195e-17
6716.0,1.4227247149318795e-17,1.3404236833295199e-17
6717.0,1.1804163903748686e-17,1.317095701130422e-17
6718.0,1.2911656175557835e-17,1.2698959481975336e-17
6719.0,1.2139074515224259e-17,1.2548918017844955e-17
6720.0,1.2412653266330725e-17,1.3302088299451026e-17
6721.0,1.3477040982441574e-17,1.3371734425486153e-17
6722.0,1.5570013281171823e-17,1.3468769328783524e-17
6723.0,1.3259889894951476e-17,1.3553990438572412e-17
6724.0,1.2624247648486042e-17,1.3549397104630905e-17
6725.0,1.2838758521423184e-17,1.3382572973052435e-17
6726.0,1.3454073958015567e-17,1.3330145438648212e-17
6727.0,1.4735894178333174e-17,1.3135618201174729e-17
6728.0,1.2997755159706202e-17,1.3162555337822518e-17
6729.0,1.1651608234978019e-17,1.3108563604879957e-17
6730.0,1.2973446819377265e-17,1.2852580156616234e-17
6731.0,1.3184113183558504e-17,1.2795823158885908e-17
6732.0,1.3455978060800084e-17,1.3063417741408038e-17
6733.0,1.27139709641e-17,1.3117746136859908e-17
6734.0,1.2989580921725347e-17,1.2891360038093945e-17
6735.0,1.3245086030193614e-17,1.2800155930934461e-17
6736.0,1.2052185550216429e-17,1.2819990067662258e-17
6737.0,1.2999954549200304e-17,1.2400078447144613e-17
6738.0,1.2813143481785097e-17,1.1941505231976853e-17
6739.0,1.0890021133117916e-17,1.1714435882024922e-17
6740.0,1.0952221092882276e-17,1.1619149638542488e-17
6741.0,1.0916838987587169e-17,1.1509904722223222e-17
6742.0,1.2523521123696709e-17,1.1713538391060302e-17
6743.0,1.2266920580699762e-17,1.187317597747691e-17
6744.0,1.1908189189706392e-17,1.2273456120516834e-17
6745.0,1.1750409283501554e-17,1.2598734970235961e-17
6746.0,1.2918238990381515e-17,1.2560202415761403e-17
6747.0,1.414991830909748e-17,1.2451988166485379e-17
6748.0,1.2074257140462511e-17,1.2751795643602161e-17
6749.0,1.1367118183378519e-17,1.2767201882510961e-17
6750.0,1.3249446898456226e-17,1.2561889864211012e-17
6751.0,1.2995269912388782e-17,1.2943941428092104e-17
6752.0,1.3123356992419172e-17,1.3049076911128206e-17
6753.0,1.3984517732226668e-17,1.2885548267110148e-17
6754.0,1.1892792758224724e-17,1.3042059110811306e-17
6755.0,1.243180688869317e-17,1.310047129694735e-17
6756.0,1.377782093211718e-17,1.307638793341287e-17
6757.0,1.3415419830240993e-17,1.3611278486255997e-17
6758.0,1.3864101407408319e-17,1.3894496856188028e-17
6759.0,1.4567245463979344e-17,1.3550364905947592e-17
6760.0,1.3847893560798895e-17,1.3362997743856368e-17
6761.0,1.2057162886662827e-17,1.2976025282511198e-17
6762.0,1.2478586569641487e-17,1.2391783479961932e-17
6763.0,1.1929238800809214e-17,1.1813886152710947e-17
6764.0,1.1646033935586026e-17,1.2025519485252027e-17
6765.0,1.0958407690507592e-17,1.2061007187891777e-17
6766.0,1.3115329476327794e-17,1.2043669482252665e-17
6767.0,1.2656024901003535e-17,1.2422255986547773e-17
6768.0,1.1842550651785905e-17,1.3060930409306091e-17
6769.0,1.3538967105146994e-17,1.3320933955346821e-17
6770.0,1.4151780416393504e-17,1.3318090935581477e-17
6771.0,1.4415349964693825e-17,1.3668057817862862e-17
6772.0,1.2641807174906805e-17,1.3880006306217324e-17
6773.0,1.3592385955023844e-17,1.3875599915094254e-17
6774.0,1.4598707621679663e-17,1.383122663831446e-17
6775.0,1.412975063462315e-17,1.414701359050454e-17
6776.0,1.4193481479036847e-17,1.4466627907388905e-17
6777.0,1.4220739449450254e-17,1.4783833474329515e-17
6778.0,1.5190457781990254e-17,1.4758726888377306e-17
6779.0,1.618474159308116e-17,1.4515790559915382e-17
6780.0,1.4004215600422618e-17,1.4514627543974132e-17
6781.0,1.2978796879520965e-17,1.4216854103983618e-17
6782.0,1.4214928272739122e-17,1.3591354186841432e-17
6783.0,1.3701589737139012e-17,1.319373094792903e-17
6784.0,1.3057237797590796e-17,1.2963961680457725e-17
6785.0,1.2016101619223905e-17,1.2652051723798679e-17
6786.0,1.1829950358069931e-17,1.2414871745219512e-17
6787.0,1.2655379371275998e-17,1.2698080188984192e-17
6788.0,1.2515689701874844e-17,1.3166057620536068e-17
6789.0,1.4473280366393065e-17,1.3444114383445768e-17
6790.0,1.4355989324831283e-17,1.3563086943768657e-17
6791.0,1.3220233997289088e-17,1.3699134993476479e-17
6792.0,1.3250242188404514e-17,1.3388527846282204e-17
6793.0,1.3195928170069044e-17,1.2846918932503921e-17
6794.0,1.2920247456660687e-17,1.272519847818613e-17
6795.0,1.164794440075657e-17,1.2452399275249818e-17
6796.0,1.2611628983389974e-17,1.2319392768654353e-17
6797.0,1.1886247845236094e-17,1.2548354707847806e-17
6798.0,1.2530893253911794e-17,1.2340846525021529e-17
6799.0,1.4065057370875043e-17,1.1906303733829047e-17
6800.0,1.0610405896927206e-17,1.1963770452524943e-17
6801.0,1.0438913796889504e-17,1.198157965111321e-17
6802.0,1.2173582261693305e-17,1.1828145919290749e-17
6803.0,1.2619939759927952e-17,1.2406525492838852e-17
6804.0,1.3297887756884744e-17,1.3153251210292522e-17
6805.0,1.3502305094094887e-17,1.3406131076897945e-17
6806.0,1.417254043073771e-17,1.3194543239290556e-17
6807.0,1.3437980736806434e-17,1.2664042533958248e-17
6808.0,1.1562002169444992e-17,1.2393825788894325e-17
6809.0,1.0645383133901518e-17,1.1922121908682898e-17
6810.0,1.2151221560830246e-17,1.1607627839790237e-17
6811.0,1.1814022693741754e-17,1.1895834935996576e-17
6812.0,1.1865511549154529e-17,1.2236571309822482e-17
6813.0,1.3003037540578252e-17,1.235889395162621e-17
6814.0,1.2349062446551827e-17,1.2294042991602053e-17
6815.0,1.2762834071975409e-17,1.2343646531395021e-17
6816.0,1.1489770768921749e-17,1.1976203804312228e-17
6817.0,1.2113529332488527e-17,1.177860359086311e-17
6818.0,1.1165821938918252e-17,1.1523558992594635e-17
6819.0,1.1361062346253682e-17,1.1541830585145319e-17
6820.0,1.1487611790220272e-17,1.1513952944141057e-17
6821.0,1.1581129384553572e-17,1.1692658698038238e-17
6822.0,1.1974140276912972e-17,1.1901813797464109e-17
6823.0,1.2059348545006974e-17,1.2022887396542883e-17
6824.0,1.2406841616809464e-17,1.2403548469814273e-17
6825.0,1.2092976001200392e-17,1.2862030695114653e-17
6826.0,1.3484437337743511e-17,1.314444421831067e-17
6827.0,1.4266549572436743e-17,1.3064364036028798e-17
6828.0,1.3471416596146351e-17,1.3272717597441105e-17
6829.0,1.2006443138595892e-17,1.3334548521048832e-17
6830.0,1.3134743675687124e-17,1.3381681272352103e-17
6831.0,1.379358836997944e-17,1.3602966975461064e-17
6832.0,1.45022151727235e-17,1.381767411115839e-17
6833.0,1.4577845568112788e-17,1.390263631341555e-17
6834.0,1.3079977524128637e-17,1.3474025234395685e-17
6835.0,1.355955761843346e-17,1.341914759101708e-17
6836.0,1.165052971136512e-17,1.3302283514075588e-17
6837.0,1.4227829662923955e-17,1.299870574772679e-17
6838.0,1.3993522311335583e-17,1.2851479179220926e-17
6839.0,1.1562089337566835e-17,1.2967359738414092e-17
6840.0,1.2823426698463689e-17,1.2566247451677941e-17
6841.0,1.2229929779568086e-17,1.2352597452803457e-17
6842.0,1.2222270561361213e-17,1.2429996742720044e-17
6843.0,1.2925270225511355e-17,1.2089123884093067e-17
6844.0,1.1949088184076247e-17,1.1990944990008535e-17
6845.0,1.111906278347266e-17,1.1925739169501593e-17
6846.0,1.1739034217819205e-17,1.1812278940780757e-17
6847.0,1.1896242041306796e-17,1.1770038135620124e-17
6848.0,1.2357968923251507e-17,1.2099045088360028e-17
6849.0,1.173788194292363e-17,1.2262760675196523e-17
6850.0,1.2764098791015032e-17,1.223381018093778e-17
6851.0,1.2557611025994322e-17,1.2047515872101037e-17
6852.0,1.175148959853853e-17,1.1911245310808439e-17
6853.0,1.142649854172824e-17,1.2111337819443178e-17
6854.0,1.105652948103104e-17,1.2495165340099422e-17
6855.0,1.3764561670611514e-17,1.2828454606870513e-17
6856.0,1.447674801862272e-17,1.3190551265654375e-17
6857.0,1.341793694400556e-17,1.3807252462620835e-17
6858.0,1.3236982725085357e-17,1.3601727031722847e-17
