Wavelength(Angstrom),Flux(10e-16 erg/s/cm2),Flux_error(10e-16 erg/s/cm2)
6655.34611231,6.47524183287,0.145166094687
6656.65982763,6.72134990267,0.14626101712
6657.97354295,7.25112030678,0.150303233707
6659.28725828,6.98962058954,0.149833527468
6660.6009736,7.24907895738,0.152351448709
6661.91468892,6.9662054225,0.150211515921
6663.22840424,6.62175470994,0.14777429442
6664.54211957,6.58179381307,0.147955066471
6665.85583489,6.49815883865,0.147587781736
6667.16955021,6.24710462583,0.144697116367
6668.48326553,6.3473192114,0.151977513441
6669.79698086,6.01311653871,0.146397419203
6671.11069618,5.36714115517,0.135723596384
6672.4244115,5.41659358561,0.136194543394
6673.73812682,5.42288651101,0.136675300766
6675.05184215,4.67207491838,0.130789679097
6676.36555747,4.2912481112,0.127566958616
6677.67927279,3.81587945691,0.123430278003
6678.99298811,3.58742355373,0.121602275024
6680.30670343,3.85267695042,0.123823312871
6681.62041876,4.32623665997,0.127750526537
6682.93413408,4.83694988156,0.132317109458
6684.2478494,4.68644483233,0.131771691377
6685.56156472,5.21655934358,0.135789630213
6686.87528005,5.70704806536,0.139354571858
6688.18899537,5.98657899647,0.140482498797
6689.50271069,6.15049893001,0.141896547511
6690.81642601,6.25047687575,0.145707980707
6692.13014134,7.18905926153,0.160949081278
6693.44385666,6.66659504598,0.147051851417
6694.75757198,6.3182437467,0.144408463421
6696.0712873,6.43544504863,0.145573927816
6697.38500263,6.23134875422,0.144271515398
6698.69871795,6.59550674709,0.146307024906
6700.01243327,6.29686198813,0.144250769709
6701.32614859,5.96353493575,0.14231844271
6702.63986392,5.76237572808,0.140879644753
6703.95357924,5.65051338069,0.139678181457
6705.26729456,5.29666430819,0.138175831213
6706.58100988,4.96489526703,0.135964090876
6707.8947252,4.86298820375,0.134096283965
6709.20844053,4.90443458465,0.134018942578
6710.52215585,4.81398681836,0.132420250608
6711.83587117,4.55082638714,0.131021463377
6713.14958649,4.53847135282,0.132620312511
6714.46330182,4.33369504977,0.131764850593
6715.77701714,4.38789907034,0.132246054643
6717.09073246,4.55479314831,0.133507455446
6718.40444778,4.16239957684,0.129581598356
6719.71816311,4.32278208903,0.130050899277
6721.03187843,4.34388300324,0.129145831338
6722.34559375,4.3444645443,0.128492474459
6723.65930907,4.53084593871,0.129772966591
6724.9730244,4.57360575007,0.130696910792
6726.28673972,4.76183023524,0.132602461953
6727.60045504,4.82803221281,0.136301886622
6728.91417036,4.56940181968,0.13325933435
6730.22788568,4.44002468382,0.131721597319
6731.54160101,4.16345227998,0.129447338671
6732.85531633,4.47693652678,0.130581651445
6734.16903165,4.43428815319,0.129945541282
6735.48274697,4.19449815508,0.127680596688
6736.7964623,4.17023198463,0.12634104386
6738.11017762,4.34605643684,0.128104419219
6739.42389294,4.26452104534,0.127745216038
6740.73760826,4.32766708686,0.128431147289
6742.05132359,4.67765157154,0.132076995469
6743.36503891,4.22890225112,0.128716723123
6744.67875423,4.20254390929,0.128391756948
6745.99246955,4.17788704489,0.128590801419
6747.30618488,4.31475009911,0.130341206585
6748.6199002,4.35434041907,0.128335947072
6749.93361552,4.36709991162,0.127741940402
6751.24733084,4.27420766118,0.12645650173
6752.56104616,4.30827162055,0.126843721519
6753.87476149,4.36272604524,0.127795475532
6755.18847681,4.30812762495,0.127287909236
6756.50219213,4.31383556823,0.127838439293
6757.81590745,4.33837173043,0.128507644952
6759.12962278,4.24110852528,0.127233207782
6760.4433381,4.45466697181,0.132237212082
6761.75705342,4.35454238348,0.130717548948
6763.07076874,4.12761034551,0.125999716053
6764.38448407,4.15640920102,0.125916940089
6765.69819939,4.11350645285,0.125577192196
6767.01191471,4.1092241719,0.125583478768
6768.32563003,4.07018204109,0.124983392321
6769.63934536,3.83776784706,0.123490612557
6770.95306068,4.22877599027,0.127325967816
6772.266776,4.31194192019,0.127695701006
6773.58049132,4.12186481515,0.126312473042
6774.89420665,4.15325903255,0.126920665859
6776.20792197,4.3641604426,0.128416018155
6777.52163729,4.01301366989,0.125583065178
6778.83535261,4.15381145685,0.126586377358
6780.14906793,4.25481166548,0.127417090032
6781.46278326,3.98745630359,0.124614544214
6782.77649858,4.2883650228,0.127116749024
6784.0902139,4.15390727745,0.126513850162
6785.40392922,4.01618448479,0.125433328943
6786.71764455,4.23082422181,0.12754866138
6788.03135987,4.30563999507,0.128586376002
6789.34507519,4.26243787368,0.128297532804
6790.65879051,4.47324875709,0.129198712994
6791.97250584,3.98411793499,0.125028457121
6793.28622116,4.4457678319,0.128882663826
6794.59993648,4.39706079046,0.128278317399
6795.9136518,4.13405838382,0.126016342383
6797.22736713,4.14180317664,0.125696082865
6798.54108245,4.19476999971,0.12548749273
6799.85479777,4.31977962193,0.130324638157
6801.16851309,4.17470643617,0.133266125503
6802.48222841,4.01202608242,0.124868050256
6803.79594374,3.99885895525,0.125670481625
6805.10965906,3.87708129312,0.124439703048
6806.42337438,4.14215125424,0.126367017332
6807.7370897,4.17869146149,0.127264375947
6809.05080503,4.37453818439,0.128479454636
6810.36452035,4.35175352751,0.128441908908
6811.67823567,4.22195896323,0.127640594234
6812.99195099,4.1892108166,0.126556135635
6814.30566632,4.50079691551,0.128836292081
6815.61938164,4.21976726548,0.126870944033
6816.93309696,4.46415003505,0.129120106021
6818.24681228,4.57522464179,0.130146397279
6819.56052761,4.38744246664,0.128737204115
6820.87424293,4.20545134988,0.127607258855
6822.18795825,4.0733269156,0.127815451943
6823.50167357,4.20357914237,0.130737996853
6824.81538889,4.49044193773,0.146455321846
6826.12910422,4.34576738685,0.149461875219
6827.44281954,3.92116962272,0.153320474253
6828.75653486,3.86858396447,0.15974376332
6830.07025018,4.23999255937,0.16422154013
6831.38396551,4.54831864022,0.166883043382
6832.69768083,4.04019389838,0.162665878096
6834.01139615,4.06288855801,0.158571747654
6835.32511147,4.41636440663,0.156317184176
6836.6388268,3.95694855911,0.147526504196
6837.95254212,4.41060775896,0.141847975465
6839.26625744,4.06753453373,0.135152477802
6840.57997276,4.22735085733,0.136212046536
6841.89368809,4.16458598064,0.135328543196
6843.20740341,4.16894952381,0.134319779895
6844.52111873,4.08198200413,0.131620582023
6845.83483405,4.32549232977,0.130486451228
6847.14854937,4.38922070644,0.129979761744
6848.4622647,4.36806235281,0.129513686828
6849.77598002,4.22079932218,0.128569393984
6851.08969534,3.95547922165,0.12595033337
6852.40341066,4.16544624848,0.127777616702
6853.71712599,4.21234090411,0.128413222285
6855.03084131,4.19683861299,0.128525478966
6856.34455663,4.08236449245,0.127272068727
6857.65827195,4.1163707477,0.127529445975
6858.97198728,3.89944163944,0.12993343963
6860.2857026,3.7138805435,0.139185810469
6861.59941792,3.97546258176,0.156764192579
6862.91313324,4.10961724813,0.170074388903
6864.22684857,4.2264056215,0.172985055499
6865.54056389,4.18707999934,0.167502651291
6866.85427921,3.75349521565,0.152236784932
6868.16799453,2.94820961069,0.13034379566
6869.48170986,3.12563548457,0.124237473932
6870.79542518,3.16475914231,0.123586904652
6872.1091405,3.23081977126,0.122743105981
6873.42285582,3.30845616423,0.122099766259
6874.73657114,3.2826380706,0.119900863765
6876.05028647,3.68292731263,0.1220036396
6877.36400179,3.41679750153,0.120446223943
6878.67771711,3.59534781165,0.124726279771
6879.99143243,3.8662390067,0.129888490635
6881.30514776,4.09279411501,0.132784466504
6882.61886308,4.18605350129,0.133346089052
6883.9325784,3.87863612798,0.130450832831
6885.24629372,3.57214784392,0.1269037252
6886.56000905,3.7924494668,0.130477716201
6887.87372437,3.73461908642,0.13259919459
6889.18743969,3.5203157803,0.134500618121
6890.50115501,3.29758290816,0.150112767099
6891.81487034,3.53214883057,0.132656476847
6893.12858566,3.73908189126,0.128031710043
6894.44230098,3.7188888905,0.125385534448
6895.7560163,3.62123790308,0.123205193886
6897.06973162,3.56284503988,0.124850133524
6898.38344695,3.50942028962,0.128055574203
6899.69716227,3.50609197953,0.13226152292
6901.01087759,3.74827828679,0.135315961778
6902.32459291,3.74017615195,0.133557963094
6903.63830824,4.1067148368,0.133560419821
6904.95202356,3.98077930169,0.128508513491
6906.26573888,4.07029215537,0.12736418356
6907.5794542,4.05355346084,0.127713344769
6908.89316953,3.89142076683,0.129746885586
6910.20688485,3.82147146255,0.134201211826
6911.52060017,3.95617855323,0.140016481784
6912.83431549,3.87912317192,0.141709356538
6914.14803082,3.75594499375,0.138940435612
6915.46174614,3.96674449515,0.136002256989
6916.77546146,3.86941035099,0.130107056569
6918.08917678,4.01200702417,0.129741963862
6919.4028921,3.86386731445,0.13339576952
6920.71660743,4.20691883446,0.145125910253
6922.03032275,4.26740122206,0.15430549747
6923.34403807,3.94158126387,0.154471347183
6924.65775339,4.02229132764,0.152207519282
6925.97146872,4.11020778891,0.145840296517
6927.28518404,3.84291436631,0.13309377415
6928.59889936,3.98470000544,0.128344905438
6929.91261468,4.21229802307,0.129253472351
6931.22633001,3.8940415397,0.126356735477
6932.54004533,4.03776291382,0.127309978415
6933.85376065,4.2364098747,0.129054593316
6935.16747597,3.98004079484,0.12898430778
6936.4811913,4.08130490717,0.133932262322
6937.79490662,4.45879361045,0.142687646505
6939.10862194,4.12332568229,0.142834719218
6940.42233726,4.13525508256,0.141781602493
6941.73605259,4.40950793962,0.141768913542
6943.04976791,4.03619722636,0.133565556612
6944.36348323,3.85980287979,0.130583429884
6945.67719855,4.19870023259,0.140550443413
6946.99091387,4.07944831683,0.151554261665
6948.3046292,4.28709420869,0.161276694431
6949.61834452,3.95878397363,0.160784836295
6950.93205984,4.08538231202,0.15703985879
6952.24577516,4.01537159786,0.146293012467
6953.55949049,4.09878899069,0.134831854325
6954.87320581,3.83645891646,0.127784507117
6956.18692113,3.90314714389,0.126618596043
6957.50063645,4.28657010705,0.129250204988
6958.81435178,4.03288665102,0.127785011697
6960.1280671,4.3792445112,0.13017919499
6961.44178242,4.37228454736,0.130406562125
6962.75549774,4.13171077907,0.129074172681
6964.06921307,4.35843000001,0.131884394736
6965.38292839,4.46842066929,0.134447802638
6966.69664371,4.52729051791,0.137567894822
6968.01035903,4.20626026634,0.137545155627
6969.32407435,4.04306613416,0.138273405438
6970.63778968,3.99260096996,0.138071110147
6971.951505,3.92638416931,0.13566326183
6973.26522032,4.25635405954,0.135245651426
6974.57893564,4.31319923472,0.136879084982
6975.89265097,4.38926014641,0.143472227316
6977.20636629,4.26334790471,0.148699115432
6978.52008161,4.18420564598,0.149072802546
6979.83379693,4.34109044149,0.15942958358
6981.14751226,4.10755101714,0.152658564327
6982.46122758,4.03052581138,0.134299853114
6983.7749429,4.11925568898,0.131095314062
6985.08865822,4.02185298809,0.129579563492
6986.40237355,4.32994137032,0.131323318126
6987.71608887,3.9081419913,0.127135931342
6989.02980419,4.08838610261,0.128433554384
6990.34351951,4.15324712115,0.128971221782
6991.65723483,4.17193849132,0.12847612937
6992.97095016,3.87083071937,0.125414485769
6994.28466548,3.85925839642,0.125549944866
6995.5983808,4.32152662739,0.136150727637
6996.91209612,4.36969553821,0.134049887405
6998.22581145,3.89402883421,0.128078553281
6999.53952677,4.27675511277,0.132222430365
7000.85324209,4.58497981437,0.135908942744
7002.16695741,4.15601665419,0.134311334381
7003.48067274,4.0320131483,0.134319440751
7004.79438806,3.88654476873,0.132409058854
7006.10810338,4.05432955478,0.132376368677
7007.4218187,4.22796866199,0.133784610582
7008.73553403,4.36506438557,0.13699178834
7010.04924935,4.49935960648,0.141069383442
7011.36296467,4.24104817418,0.140444101073
7012.67667999,4.5837145589,0.142806859775
7013.99039531,3.8263172851,0.134399164418
7015.30411064,4.05012244801,0.131322118714
7016.61782596,4.27786816701,0.130907709499
7017.93154128,4.18133526308,0.129077729558
7019.2452566,4.195996874,0.129099136992
7020.55897193,4.18986514955,0.128740223325
7021.87268725,4.25404615946,0.128854134367
7023.18640257,4.51523194512,0.131021810793
7024.50011789,4.55249610084,0.131466387285
7025.81383322,4.25213821774,0.129667815392
7027.12754854,4.08642522134,0.128279169395
7028.44126386,4.09902615992,0.129166759007
7029.75497918,4.73823772068,0.134941852803
7031.06869451,4.86474526772,0.135867732606
7032.38240983,4.70998652491,0.134170746764
7033.69612515,4.99441860041,0.135364815065
7035.00984047,5.21666681088,0.136882062832
7036.3235558,5.36136491986,0.138533727449
7037.63727112,5.40383038728,0.139165130954
7038.95098644,5.70260802453,0.143071656833
7040.26470176,6.26827356737,0.149118611808
7041.57841708,6.89929087846,0.154184580208
7042.89213241,7.21084547833,0.158089600618
7044.20584773,7.47228643266,0.160742418474
7045.51956305,7.063689915,0.157918357688
7046.83327837,7.14273555904,0.160132174248
7048.1469937,7.24254939215,0.161820400248
7049.46070902,6.81931402758,0.158987323193
7050.77442434,6.85472794571,0.157882954358
7052.08813966,6.88640327217,0.155486628667
7053.40185499,6.723183729,0.152402353404
7054.71557031,6.10716313624,0.146706884014
7056.02928563,5.82087129402,0.143878075212
7057.34300095,5.60182698568,0.142026216344
7058.65671628,5.67675552019,0.142923459154
7059.9704316,5.44825197141,0.141456884472
7061.28414692,4.82475048954,0.137064762214
7062.59786224,4.6511262054,0.135827920403
7063.91157756,4.02602171368,0.13062847814
7065.22529289,3.47691619436,0.126480887015
7066.53900821,3.39677496615,0.125531672447
7067.85272353,3.72961815096,0.128201869366
7069.16643885,4.25272425866,0.132748748845
7070.48015418,4.60855962343,0.135520755155
7071.7938695,4.75277280605,0.144621611321
7073.10758482,5.42282245414,0.145786695214
7074.42130014,5.46875916846,0.142356095972
7075.73501547,5.9069134302,0.145651914405
7077.04873079,6.13181973594,0.148073005883
7078.36244611,6.152349697,0.148027593667
7079.67616143,6.77717519724,0.15280783734
7080.98987676,6.27655066745,0.149100314573
7082.30359208,6.65164650265,0.152040991281
7083.6173074,6.797093177,0.152946638247
7084.93102272,6.36177329925,0.149651795887
7086.24473804,6.43431161267,0.150948682739
7087.55845337,6.58551811106,0.15333511535
7088.87216869,6.08140168794,0.149745995216
7090.18588401,5.51247771524,0.144418869353
7091.49959933,5.06376095264,0.140543759793
7092.81331466,4.78883417499,0.136431265942
7094.12702998,4.88614873151,0.136229864006
7095.4407453,4.79524462622,0.136299702866
7096.75446062,4.6868921716,0.134548991643
7098.06817595,4.74820412209,0.1348547755
7099.38189127,4.5491746729,0.133564803878
7100.69560659,4.62127888193,0.133628811114
7102.00932191,4.46686054048,0.131828609675
7103.32303724,4.22696572204,0.130998666279
7104.63675256,3.92824843588,0.12813492564
7105.95046788,4.2841984148,0.130941226857
7107.2641832,4.18579303866,0.129839686979
7108.57789853,4.14917765724,0.130289714592
7109.89161385,4.25675957656,0.132193412869
7111.20532917,4.36337508424,0.132921422798
7112.51904449,4.40529262722,0.132465207874
7113.83275981,4.078202649,0.129836750488
7115.14647514,3.94066752708,0.128298856293
7116.46019046,4.20746305313,0.129703905282
7117.77390578,3.96457132624,0.127650735468
7119.0876211,3.91128607172,0.127127717438
7120.40133643,4.23236079252,0.129884147937
7121.71505175,4.21455113071,0.129485860472
7123.02876707,3.91274985053,0.127516045649
7124.34248239,4.12890498243,0.130265966236
7125.65619772,4.01018881501,0.129908599396
7126.96991304,4.04592301748,0.13077695706
7128.28362836,4.13290747781,0.131778838218
7129.59734368,3.83721939323,0.129829711181
7130.91105901,3.78592916599,0.129646515491
7132.22477433,4.12178037656,0.131439561817
7133.53848965,3.97354590502,0.130091844717
7134.85220497,4.41667039728,0.133086213719
7136.16592029,4.42299376293,0.132659661493
7137.47963562,4.54465575212,0.134010695587
7138.79335094,4.03216084967,0.1295437383
7140.10706626,4.1468284643,0.131702191662
7141.42078158,4.19405055111,0.133565325002
7142.73449691,3.8100317532,0.132609906579
7144.04821223,3.96957914385,0.133577492829
7145.36192755,3.98644145224,0.133306045239
7146.67564287,4.07088454904,0.133426979044
7147.9893582,4.00759186494,0.131892633454
7149.30307352,4.02762101777,0.131709537026
7150.61678884,4.36065531439,0.133564051144
7151.93050416,4.04244250616,0.131729529981
7153.24421949,3.76716447453,0.129389460844
7154.55793481,3.94067970318,0.129372809698
7155.87165013,4.12886024851,0.134099700221
7157.18536545,4.68033825417,0.15017253917
7158.49908077,4.41836763955,0.135951269576
7159.8127961,3.99973669314,0.131416905341
7161.12651142,3.96030651535,0.130645385711
7162.44022674,3.96141295214,0.130587408622
7163.75394206,3.98659974153,0.130495790098
7165.06765739,4.19640265572,0.132053726879
7166.38137271,4.04532797683,0.13314584517
7167.69508803,3.54715878379,0.133150733807
7169.00880335,4.09775402231,0.132070320122
7170.32251868,3.95406573542,0.130669183698
7171.636234,3.84642875895,0.130392359434
7172.94994932,4.19859541226,0.134297330213
7174.26366464,4.10076231276,0.132779809477
7175.57737997,4.01267247443,0.131725592602
7176.89109529,4.27239395189,0.134076100758
7178.20481061,4.17783119365,0.133502732245
7179.51852593,3.78943879407,0.1299925665
7180.83224126,3.86070920504,0.129876843932
7182.14595658,4.04925715091,0.130703652314
7183.4596719,3.80189123719,0.127899146078
7184.77338722,4.10212762399,0.129857587168
7186.08710254,3.8641846871,0.12791202528
7187.40081787,3.91240918447,0.128374932094
7188.71453319,4.28840234519,0.131410891737
7190.02824851,4.14920783278,0.130537355923
7191.34196383,3.8449811267,0.127960539423
7192.65567916,3.84863554447,0.128050222345
7193.96939448,3.91544526819,0.129113513391
7195.2831098,3.86396048807,0.128256653538
7196.59682512,3.95413535094,0.128521831099
7197.91054045,4.16492585261,0.130317764286
7199.22425577,4.0785036104,0.12984120072
7200.53797109,3.8556100667,0.127524449804
7201.85168641,3.98222243407,0.128257273924
7203.16540174,3.99660346533,0.1285318648
7204.47911706,4.10237167536,0.129975410774
7205.79283238,3.99632341506,0.129553871262
7207.1065477,4.07364667054,0.129929262368
7208.42026302,4.17850061438,0.131140982704
7209.73397835,4.06366624014,0.130398513658
7211.04769367,3.98923163171,0.129747927834
7212.36140899,4.40305010749,0.133101591007
7213.67512431,4.16121426011,0.131254124468
7214.98883964,3.79890571074,0.128206807635
7216.30255496,4.03631422278,0.129206240338
7217.61627028,4.1191572214,0.130688763063
7218.9299856,4.25781625017,0.132289613974
7220.24370093,4.29689755626,0.133584217807
7221.55741625,4.189727242,0.132757963637
7222.87113157,3.91858246647,0.131836484434
7224.18484689,4.25580084115,0.13445967268
7225.49856222,4.08319140836,0.132825924796
7226.81227754,4.22256776816,0.133446682487
7228.12599286,3.84974489294,0.129716966464
7229.43970818,3.91331550972,0.131016558196
7230.7534235,3.9936653198,0.131746189399
7232.06713883,4.17967375501,0.133180479222
7233.38085415,3.84063187721,0.13176524764
7234.69456947,3.65550117989,0.135751124955
7236.00828479,3.91984295737,0.152028699378
7237.32200012,4.14611483904,0.175121828457
7238.63571544,4.14356553456,0.193944290209
7239.94943076,3.90794240916,0.205326229263
7241.26314608,3.99430694725,0.211907129324
7242.57686141,4.12837770442,0.21455248601
7243.89057673,4.27365761916,0.211915252237
7245.20429205,4.34045357859,0.202733547438
7246.51800737,4.19154836284,0.190804014818
7247.8317227,4.82142112066,0.180688671262
7249.14543802,4.90924731998,0.163866414949
7250.45915334,4.73963056048,0.153039861502
7251.77286866,4.75819116994,0.15397450942
7253.08658398,4.93053219916,0.157750671634
7254.40029931,4.86875226296,0.156594488205
7255.71401463,5.10993801255,0.155759250853
7257.02772995,5.2972995829,0.152219132898
7258.34144527,5.65672848495,0.149982122193
7259.6551606,5.55224326513,0.146130769261
7260.96887592,4.46958692778,0.15056874214
7262.28259124,4.84860770189,0.154788604035
7263.59630656,5.82856129439,0.145188478195
7264.91002189,5.35064254154,0.143591308237
7266.22373721,5.27007382639,0.144325811534
7267.53745253,5.18240538696,0.14525046711
7268.85116785,5.26025512635,0.146679239638
7270.16488318,5.19380539163,0.146939073612
7271.4785985,5.17929412906,0.157515884689
7272.79231382,4.80861874706,0.177995288469
7274.10602914,4.68835383283,0.202064259061
7275.41974447,4.48750220401,0.219298467862
7276.73345979,4.17168517553,0.219133693484
7278.04717511,4.0473852081,0.207984159094
7279.36089043,3.99330903656,0.188810344106
7280.67460575,4.03985667339,0.166938646462
7281.98832108,3.50839352687,0.158691043642
7283.3020364,3.34837920931,0.1646703187
7284.61575172,3.93269800583,0.170986438246
7285.92946704,4.23955157284,0.168309284737
7287.24318237,4.29713525488,0.159675487832
7288.55689769,5.10211883965,0.154378669867
7289.87061301,4.60961576764,0.142107362762
7291.18432833,5.04851065382,0.144433857865
7292.49804366,4.97049256663,0.151857985843
7293.81175898,4.92968728379,0.151769593323
7295.1254743,5.40971197231,0.154717946267
7296.43918962,5.37785929833,0.153913165705
7297.75290495,5.28297678516,0.152564910938
7299.06662027,5.39785668742,0.152538573507
7300.38033559,5.5335111315,0.155570289714
7301.69405091,5.28294025686,0.166113186386
7303.00776623,5.19770597836,0.165968165081
7304.32148156,5.7150297627,0.168624556356
7305.63519688,5.668947994,0.165669718316
7306.9489122,4.57028379273,0.151656451558
7308.26262752,4.67698188612,0.144625482526
7309.57634285,4.59529455808,0.141107566099
7310.89005817,4.49144990694,0.14307484975
7312.20377349,4.53426636363,0.155580976887
7313.51748881,4.00733484338,0.172391404517
7314.83120414,4.43612092073,0.195610248506
7316.14491946,4.08152857681,0.202327898066
7317.45863478,3.89059093924,0.195342258531
7318.7723501,4.09402575385,0.182630378488
7320.08606543,4.47976508743,0.16305660513
7321.39978075,4.0240378037,0.139958761121
7322.71349607,4.3104874058,0.136518864369
7324.02721139,4.69381243078,0.140106859537
7325.34092671,4.22443441702,0.143366894137
7326.65464204,3.56001489105,0.149383408866
7327.96835736,3.98399935038,0.162556739886
7329.28207268,4.14421351477,0.167514116015
7330.595788,4.14594252077,0.164503823786
7331.90950333,4.10157917016,0.156863255729
7333.22321865,4.00015332747,0.143812628682
7334.53693397,4.56401416074,0.140945058196
7335.85064929,4.15122668287,0.143358076392
7337.16436462,4.24499349483,0.161566439256
7338.47807994,4.29033066864,0.190713868675
7339.79179526,4.03087441838,0.21327191116
7341.10551058,4.52023685104,0.21713777284
7342.41922591,4.28644172862,0.207568120333
7343.73294123,4.35617159842,0.189281919773
7345.04665655,4.31445549046,0.161180675306
7346.36037187,4.33906788563,0.143421984366
7347.6740872,4.36983503395,0.139913431623
7348.98780252,4.07821297222,0.135671831422
7350.30151784,4.18093371652,0.13720140418
7351.61523316,4.23582409848,0.137809241309
7352.92894848,4.1301104162,0.136877083205
7354.24266381,4.01562544305,0.139872436552
7355.55637913,4.0302836129,0.148673555551
7356.87009445,4.14499119689,0.159374245197
7358.18380977,4.28530538098,0.166612588409
7359.4975251,4.19727086449,0.165132861554
7360.81124042,3.94668781375,0.157662924315
7362.12495574,4.38956004901,0.150907290621
7363.43867106,4.30919753344,0.143048876279
7364.75238639,4.19159230267,0.14682722225
7366.06610171,4.45492637565,0.16591888166
7367.37981703,3.82144287519,0.189683532504
7368.69353235,3.68988886466,0.200847459836
7370.00724768,3.85641633619,0.197909976045
7371.320963,3.77973047301,0.187212942538
7372.63467832,3.46807502328,0.179979049558
7373.94839364,3.63120642208,0.151535335773
7375.26210896,3.97563384123,0.13827785567
7376.57582429,4.19267518136,0.137797131385
7377.88953961,4.00799685257,0.132368766887
7379.20325493,4.11888934723,0.135081762132
7380.51697025,4.16127169954,0.133961949834
7381.83068558,3.78999757112,0.129533547435
7383.1444009,3.96779931587,0.132034370852
7384.45811622,3.94678363435,0.132076201376
7385.77183154,4.08774288697,0.133099101193
7387.08554687,4.13479980235,0.13615852795
7388.39926219,4.1765039989,0.141407683769
7389.71297751,4.16981111513,0.149498684756
7391.02669283,4.3310851295,0.157617065422
7392.34040816,4.52980038241,0.160412638107
7393.65412348,4.52356569053,0.157589851179
7394.9678388,4.51095284055,0.152335368318
7396.28155412,4.32781717051,0.144154849845
7397.59526944,4.20365828701,0.144672747626
7398.90898477,3.97003971801,0.155856808534
7400.22270009,4.34158727925,0.172789510002
7401.53641541,3.74936778292,0.177071377356
7402.85013073,4.5793316928,0.180187151656
7404.16384606,4.31128758724,0.170158695151
7405.47756138,4.36779791971,0.156769503079
7406.7912767,3.92198356845,0.137607798014
7408.10499202,3.98209061457,0.133839982052
7409.41870735,4.3480308177,0.135552328639
7410.73242267,4.20121406756,0.133990297313
7412.04613799,4.31050937572,0.136050192106
7413.35985331,4.46026956536,0.137344026661
7414.67356864,4.34676741512,0.137285346468
7415.98728396,4.15646399347,0.134570539698
7417.30099928,3.7471599386,0.132798222517
7418.6147146,3.21860026221,0.133744078732
7419.92842992,2.62573146218,0.137707969587
7421.24214525,3.58306874559,0.136741326323
7422.55586057,4.2039711598,0.133875972681
7423.86957589,4.37728362993,0.135983124302
7425.18329121,4.23243067274,0.134761634963
7426.49700654,4.01528371819,0.144445107522
7427.81072186,3.83342336214,0.160274068811
7429.12443718,4.06770499911,0.145549145485
7430.4381525,4.1372204637,0.148404771483
7431.75186783,4.38919767773,0.148211062327
7433.06558315,4.68307840576,0.146808362532
7434.37929847,4.73663153445,0.148247077771
7435.69301379,4.531483331,0.153358524561
7437.00672912,4.43931449964,0.15912135954
7438.32044444,4.47518528616,0.162942139877
7439.63415976,4.24082529864,0.158268652134
7440.94787508,4.27624451072,0.159606186641
7442.26159041,4.38526823895,0.15951087889
7443.57530573,4.16807284471,0.137909247445
7444.88902105,4.30573131581,0.143770558276
7446.20273637,4.21701123203,0.147703735914
7447.51645169,4.186016973,0.131751359278
7448.83016702,4.09926332914,0.132329252469
7450.14388234,4.19445289176,0.134011464865
7451.45759766,4.4124161743,0.136626133151
7452.77131298,4.29107155777,0.134878805097
7454.08502831,4.31086645305,0.13528423113
7455.39874363,4.40996136694,0.135760819512
7456.71245895,4.1157341495,0.133144571312
7458.02617427,4.21285124146,0.134986388207
7459.3398896,4.10785806658,0.136361327821
7460.65360492,4.11766617871,0.138696574496
7461.96732024,4.0363486335,0.139840821709
7463.28103556,3.76764066587,0.140410964218
7464.59475089,4.2408181518,0.14711630533
7465.90846621,4.41271369463,0.148355488062
7467.22218153,4.19710516367,0.162318065192
7468.53589685,3.99130342136,0.161964164238
7469.84961217,3.59951336087,0.150078042057
7471.1633275,4.12231983066,0.156756284733
7472.47704282,4.22141421516,0.160229152903
7473.79075814,3.90040222774,0.15646787994
7475.10447346,4.31855724751,0.15606017916
7476.41818879,4.52117546943,0.1559427526
7477.73190411,4.5633820624,0.157144017373
7479.04561943,4.6055611268,0.160516879408
7480.35933475,4.8625747458,0.167881251858
7481.67305008,3.88575649869,0.163012400598
7482.9867654,4.6442212987,0.166182768819
7484.30048072,4.94549662436,0.163721195121
7485.61419604,4.55664762107,0.154979765475
7486.92791137,4.50933447822,0.147697465885
7488.24162669,4.2671794053,0.139302972331
7489.55534201,4.16487688352,0.137125650979
7490.86905733,4.4213761947,0.140948813596
7492.18277265,4.41169037295,0.142075880268
7493.49648798,4.1995274132,0.141581408241
7494.8102033,4.12849099508,0.141322020945
7496.12391862,4.12209377875,0.138659938666
7497.43763394,4.18950727813,0.137882405434
7498.75134927,4.20091178268,0.136422514371
7500.06506459,4.3707061544,0.137304214458
7501.37877991,4.27816383444,0.135636800323
7502.69249523,4.17426836132,0.135152659782
7504.00621056,4.39217102807,0.13622108762
7505.31992588,4.15737825965,0.133166839014
7506.6336412,4.37563218038,0.134879557831
7507.94735652,4.07636882267,0.132668346889
7509.26107185,4.29356792268,0.137636889957
7510.57478717,4.20485445635,0.13424661577
7511.88850249,4.33258834828,0.135090828031
7513.20221781,4.10174645917,0.134380718291
7514.51593314,4.09263132586,0.135924626089
7515.82964846,4.368316198,0.140954471511
7517.14336378,4.24461656517,0.140913178655
7518.4570791,4.07032233092,0.141817783373
7519.77079442,4.11166653847,0.151735298414
7521.08450975,3.80023767005,0.165086225111
7522.39822507,3.94114663009,0.182887267699
7523.71194039,4.45238104164,0.192553270203
7525.02565571,4.39262127902,0.188866592388
7526.33937104,4.54431482136,0.181456046716
7527.65308636,4.27827447812,0.166752448107
